tconst	averageRating	numVotes
tt0114999	6.3	84
tt0115030	4.8	324
tt0115031	6.6	1100
tt0115050	5.3	121
tt0115059	7.1	308
tt0115079	5.6	176
tt0115089	6.0	11
tt0115105	7.5	2068
tt0115108	8.1	8881
tt0115113	7.8	103
tt0115119	6.2	388
tt0115134	8.7	453
tt0115137	5.8	3707
tt0115145	8.1	848
tt0115155	4.2	38
tt0115188	6.4	66
tt0115198	5.6	19
tt0115211	7.7	16
tt0115213	7.1	25
tt0115221	6.8	3881
tt0115225	5.6	21
tt0115227	6.1	5848
tt0115230	7.9	678
tt0115236	5.5	62
tt0115251	6.5	66
tt0115278	6.9	101
tt0115289	5.9	765
tt0115324	7.8	101
tt0115325	6.9	800
tt0115350	6.9	51
tt0115383	6.7	510
tt0115403	7.1	104
tt0115404	7.6	154
tt0115406	6.1	316
tt0115407	8.2	270
tt0115445	5.9	14
tt0115481	7.2	75
tt0115516	5.0	87
tt0115530	5.8	4135
tt0115538	7.2	58
tt0115577	8.0	1953
tt0115581	5.3	18
tt0115598	6.5	68
tt0115610	5.8	8985
tt0115618	4.7	425
tt0115626	7.8	23
tt0115639	7.1	35534
tt0115640	7.6	26547
tt0115650	7.1	5797
tt0115762	8.0	257
tt0115789	6.0	8
tt0115811	5.4	110
tt0115812	8.3	10
tt0115828	6.7	98
tt0115899	6.8	5867
tt0115926	5.8	342
tt0115929	7.0	363
tt0115937	7.7	14
tt0115944	6.8	138
tt0115946	4.8	272
tt0115950	6.7	1638
tt0115973	6.6	187
tt0115984	6.1	8
tt0115985	5.3	3258
tt0115986	4.6	22822
tt0116025	4.8	373
tt0116027	5.1	12
tt0116030	3.4	842
tt0116049	4.8	322
tt0116074	5.2	177
tt0116085	7.0	116
tt0116095	5.5	15899
tt0116111	5.3	297
tt0116114	5.5	15
tt0116119	7.0	53
tt0116144	3.2	53
tt0116145	6.5	94
tt0116166	5.7	263
tt0116177	7.6	109
tt0116200	5.1	264
tt0116223	7.2	45
tt0116228	5.3	172
tt0116247	5.5	4186
tt0116253	6.5	63306
tt0116263	5.4	7
tt0116280	5.0	812
tt0116292	4.9	20
tt0116306	4.9	364
tt0116315	6.5	219
tt0116345	7.7	1498
tt0116349	4.8	34
tt0116390	7.0	3308
tt0116401	4.4	2145
tt0116410	6.7	12431
tt0116444	7.7	27
tt0116446	5.7	1523
tt0116475	6.5	20
tt0116482	7.5	58
tt0116485	5.4	63
tt0116487	4.8	14
tt0116490	5.5	31
tt0116492	5.3	328
tt0116561	5.7	275
tt0116565	6.0	700
tt0116573	4.5	494
tt0116576	7.0	241
tt0116596	6.4	67
tt0116605	5.5	312
tt0116613	6.1	417
tt0116616	4.5	180
tt0116628	6.3	64
tt0116636	8.1	16
tt0116656	6.6	27
tt0116670	6.2	45
tt0116700	5.1	12
tt0116717	6.9	483
tt0116732	6.3	155
tt0116735	6.0	284
tt0116736	7.0	9829
tt0116742	5.7	128
tt0116753	7.9	54
tt0116759	7.4	82
tt0116767	7.4	7014
tt0116769	3.7	1053
tt0116786	7.0	65
tt0116791	5.4	3534
tt0116818	6.1	23
tt0116839	2.6	10537
tt0116844	7.2	511
tt0116846	6.2	64
tt0116890	4.7	364
tt0116905	7.4	34023
tt0116969	7.3	22
tt0116990	6.0	198
tt0117003	4.4	425
tt0117016	5.3	15
tt0117028	7.6	613
tt0117031	7.0	46
tt0117034	6.3	80
tt0117039	7.1	34970
tt0117074	7.2	15
tt0117106	6.1	1028
tt0117149	4.8	204
tt0117152	7.1	35
tt0117169	4.3	279
tt0117178	4.1	176
tt0117193	5.1	3276
tt0117218	5.7	127269
tt0117220	6.3	668
tt0117222	5.2	46
tt0117261	7.2	309
tt0117264	7.2	499
tt0117269	4.0	75
tt0117275	4.5	175
tt0117283	5.0	11741
tt0117312	5.7	117
tt0117320	7.3	295
tt0117349	3.8	159
tt0117354	6.5	16
tt0117362	3.1	18
tt0117392	5.3	241
tt0117412	5.8	2001
tt0117415	4.9	57
tt0117422	6.7	606
tt0117459	6.3	19
tt0117470	4.3	148
tt0117487	5.9	84
tt0117494	8.2	8
tt0117495	6.0	903
tt0117501	7.1	309
tt0117502	7.5	296
tt0117522	6.7	386
tt0117524	5.9	16
tt0117540	5.9	926
tt0117544	5.8	318
tt0117561	6.7	6210
tt0117567	3.9	570
tt0117600	6.3	324
tt0117611	4.8	1913
tt0117619	6.6	992
tt0117651	4.8	589
tt0117664	5.1	333
tt0117668	5.7	505
tt0117669	7.5	176
tt0117690	7.2	3080
tt0117723	5.3	41492
tt0117748	5.0	18
tt0117756	6.9	16
tt0117764	3.7	137
tt0117783	4.5	59
tt0117786	6.2	29859
tt0117789	5.7	25
tt0117823	7.2	35
tt0117824	7.8	43
tt0117866	6.5	979
tt0117878	6.2	585
tt0117887	7.0	75906
tt0117892	6.1	21
tt0117902	4.5	196
tt0117905	8.1	8305
tt0117909	7.3	4105
tt0117929	5.1	283
tt0117945	6.8	150
tt0117946	6.4	11
tt0117948	6.6	158
tt0117957	6.3	328
tt0117963	5.2	20
tt0117994	4.7	199
tt0118003	5.9	845
tt0118007	6.8	12
tt0118016	7.6	94
tt0118074	6.3	323
tt0118075	3.8	237
tt0118091	6.9	34
tt0118116	6.7	167
tt0118118	6.1	159
tt0118120	6.4	45
tt0118150	6.0	578
tt0118178	6.6	8716
tt0118186	7.4	69
tt0118194	7.4	25
tt0118195	4.6	322
tt0118208	4.9	172
tt0118232	5.9	32
tt0118248	5.6	1727
tt0118249	6.4	99
tt0118270	7.0	168
tt0118277	7.6	44
tt0118300	6.8	46135
tt0118367	7.7	62
tt0118377	3.6	11
tt0118379	7.5	11205
tt0118404	6.9	16
tt0118412	7.1	8
tt0118416	7.8	49
tt0118431	7.5	276
tt0118436	5.6	2902
tt0118462	8.4	32
tt0118479	5.2	37
tt0118505	6.3	74
tt0118515	6.6	1578
tt0118521	8.8	1149
tt0118529	6.5	575
tt0118534	6.9	226
tt0118559	4.8	11
tt0118567	7.3	10
tt0118585	6.1	73
tt0118593	5.3	78
tt0118596	4.4	7
tt0118606	6.4	16
tt0118614	6.7	830
tt0118635	6.9	3737
tt0118637	5.0	50
tt0118712	7.3	13
tt0118727	5.3	453
tt0118730	4.8	1107
tt0118743	4.6	496
tt0118751	7.9	18292
tt0118757	2.3	264
tt0118770	5.3	852
tt0118785	6.7	2153
tt0118788	7.0	2809
tt0118790	6.2	961
tt0118849	8.2	84991
tt0118861	6.8	47
tt0118863	6.6	12379
tt0118870	5.1	1119
tt0118877	4.8	484
tt0118878	7.1	13
tt0118883	6.7	110262
tt0118899	6.1	98
tt0118911	5.5	198
tt0118915	5.8	442
tt0118931	5.9	1252
tt0118953	7.6	132
tt0118963	6.8	36
tt0118968	6.8	38
tt0118982	3.9	39
tt0119007	6.4	1240
tt0119024	6.4	101
tt0119026	6.1	104
tt0119029	5.9	102
tt0119052	7.1	1869
tt0119055	4.8	1701
tt0119067	8.0	6
tt0119098	5.8	2180
tt0119144	6.6	20
tt0119176	5.3	382
tt0119182	5.5	53
tt0119189	7.1	1637
tt0119198	5.2	352
tt0119223	6.8	58290
tt0119237	6.6	40051
tt0119239	7.3	5901
tt0119241	5.8	23
tt0119263	7.2	3473
tt0119267	5.6	200
tt0119284	6.0	185
tt0119292	4.9	301
tt0119295	4.3	166
tt0119299	6.9	24
tt0119302	4.9	373
tt0119340	5.3	19
tt0119342	5.6	527
tt0119348	7.2	993
tt0119367	4.1	672
tt0119405	6.6	10
tt0119406	6.5	567
tt0119412	5.7	28
tt0119426	5.0	1902
tt0119428	6.2	7292
tt0119467	6.3	1490
tt0119480	6.1	40
tt0119509	5.2	4665
tt0119513	6.2	673
tt0119532	6.0	286
tt0119546	5.4	404
tt0119577	6.5	4187
tt0119584	4.9	42
tt0119597	6.7	92
tt0119608	6.6	1327
tt0119621	6.4	57
tt0119629	7.1	3318
tt0119632	6.5	6067
tt0119647	5.4	46
tt0119653	5.1	445
tt0119657	7.6	2934
tt0119661	4.2	319
tt0119693	4.6	249
tt0119700	3.8	421
tt0119703	4.5	19
tt0119718	4.1	16512
tt0119763	4.8	1647
tt0119779	5.8	73
tt0119783	6.6	9192
tt0119789	7.4	55
tt0119815	7.4	5961
tt0119837	6.0	855
tt0119838	7.0	1396
tt0119842	7.0	1861
tt0119855	6.8	484
tt0119869	5.3	354
tt0119890	6.9	11
tt0119891	5.4	23443
tt0119894	4.6	83
tt0119899	5.3	1759
tt0119932	6.8	2015
tt0119952	6.9	416
tt0119957	5.6	240
tt0119964	6.7	38
tt0119978	7.2	86123
tt0120004	5.8	31203
tt0120025	6.6	199
tt0120026	6.4	2250
tt0120030	7.4	47
tt0120041	5.1	1244
tt0120048	3.6	7
tt0120053	6.2	73746
tt0120065	5.3	25
tt0120185	3.7	38557
tt0120197	5.6	1071
tt0120209	6.6	121
tt0120227	5.8	117
tt0120228	4.4	120
tt0120235	4.6	7
tt0120247	3.6	332
tt0120250	6.8	356
tt0120271	5.8	916
tt0120304	6.4	30
tt0120325	5.6	131
tt0120337	6.5	211
tt0120340	6.3	148
tt0120348	7.4	156
tt0120357	5.6	3035
tt0120372	7.1	862
tt0120373	5.8	7940
tt0120383	6.3	5362
tt0120434	5.9	54578
tt0120436	5.1	78
tt0120447	5.8	25
tt0120498	7.0	1296
tt0120505	4.1	532
tt0120522	7.1	4813
tt0120524	5.8	27113
tt0120529	7.2	144
tt0120533	6.3	29057
tt0120547	7.3	1078
tt0120550	5.3	3322
tt0120562	3.8	53
tt0120564	5.2	143
tt0120567	6.2	119
tt0120570	8.5	14037
tt0120575	7.3	3838
tt0120593	6.3	238
tt0120598	3.3	3741
tt0120609	6.1	32283
tt0120618	4.5	8394
tt0120630	7.1	218421
tt0120647	6.3	196349
tt0120658	6.1	328
tt0120716	6.5	18342
tt0120739	5.1	363
tt0120779	5.1	285
tt0120786	4.2	13622
tt0120797	6.0	31049
tt0120805	4.6	2356
tt0120809	6.6	213
tt0120813	5.8	3659
tt0120820	6.0	18215
tt0120855	7.3	257792
tt0120857	6.9	14627
tt0120879	6.9	39268
tt0120882	6.1	13828
tt0120884	6.4	475
tt0120886	9.3	121
tt0120902	7.0	112108
tt0120941	7.7	11
tt0120975	8.0	42
tt0120978	7.2	28
tt0120994	8.3	35
tt0121000	5.5	8
tt0121001	7.5	19
tt0121016	6.8	61
tt0121029	6.3	25
tt0121030	8.1	92
tt0121044	7.5	526
tt0121143	7.9	42
tt0121146	4.9	11
tt0121177	4.7	36
tt0121194	5.7	21
tt0121211	4.8	34
tt0121259	7.2	180
tt0121263	6.8	20
tt0121269	6.9	32
tt0121278	7.4	93
tt0121279	7.4	266
tt0121358	6.2	32
tt0121362	8.1	8
tt0121363	7.0	21
tt0121367	6.5	26
tt0121384	4.7	12
tt0121496	6.5	80
tt0121552	8.5	50
tt0121566	4.5	132
tt0121567	6.4	14
tt0121574	7.1	167
tt0121603	5.6	9
tt0121607	5.5	53
tt0121629	7.3	180
tt0121641	6.4	207
tt0121673	7.6	34
tt0121701	3.9	44
tt0121709	4.5	13
tt0121728	6.8	64
tt0121791	6.3	434
tt0121812	6.0	25
tt0121817	6.7	59
tt0121820	6.5	68
tt0121837	6.3	17
tt0121850	7.9	37
tt0121873	9.3	38
tt0121878	5.4	28
tt0121896	4.8	80
tt0121898	5.0	276
tt0121924	6.2	7
tt0121935	8.5	58
tt0121956	6.8	36
tt0121975	6.4	20
tt0121994	7.4	351
tt0122002	4.3	13
tt0122011	2.7	18
tt0122023	7.8	15
tt0122047	5.8	9
tt0122061	4.4	21
tt0122062	4.8	25
tt0122064	3.3	51
tt0122065	6.9	56
tt0122119	7.2	25
tt0122133	5.9	117
tt0122150	6.2	47
tt0122151	6.6	176248
tt0122181	5.0	15
tt0122197	7.5	32
tt0122203	4.1	45
tt0122227	8.1	4735
tt0122239	6.7	30
tt0122240	6.3	170
tt0122247	5.2	808
tt0122282	6.3	36
tt0122284	5.2	119
tt0122291	7.7	22
tt0122305	6.3	23
tt0122316	6.3	38
tt0122317	6.8	102
tt0122326	6.6	70
tt0122328	6.2	14
tt0122344	7.4	16
tt0122395	7.3	94
tt0122461	4.9	39
tt0122480	6.7	652
tt0122510	7.0	12
tt0122518	4.7	35
tt0122545	4.0	56
tt0122551	4.9	45
tt0122555	4.9	150
tt0122565	8.6	3270
tt0122570	8.7	17
tt0122578	6.5	160
tt0122590	7.5	41
tt0122626	6.0	28
tt0122636	6.8	492
tt0122652	7.0	137
tt0122670	8.2	1290
tt0122676	6.5	10
tt0122690	7.2	200787
tt0122693	6.5	86
tt0122700	7.4	91
tt0122706	7.2	64
tt0122739	7.1	12
tt0122757	3.2	90
tt0122758	5.5	45
tt0122772	5.7	132
tt0122777	6.4	53
tt0122782	6.3	33
tt0122788	5.9	26
tt0122823	3.9	40
tt0122831	8.0	14
tt0122837	7.5	1678
tt0122876	4.3	17
tt0122891	4.9	39
tt0122897	4.6	161
tt0122903	6.9	77
tt0122946	5.1	448
tt0122990	7.8	69
tt0122995	5.9	58
tt0123023	7.3	11
tt0123032	7.1	23
tt0123041	6.2	462
tt0123056	6.9	95
tt0123071	6.4	71
tt0123079	5.3	16
tt0123089	6.9	17
tt0123114	5.9	348
tt0123120	6.2	118
tt0123160	7.1	85
tt0123167	7.3	41
tt0123181	7.7	72
tt0123211	7.0	196
tt0123214	5.7	55
tt0123248	5.5	102
tt0123271	5.5	259
tt0123277	6.9	324
tt0123282	6.4	129
tt0123289	7.3	351
tt0123331	6.4	27
tt0123342	7.7	86
tt0123347	7.5	377
tt0123353	7.9	19
tt0123360	9.0	2921
tt0123385	6.7	2267
tt0123392	8.6	2119
tt0123395	6.7	8
tt0123419	4.6	123
tt0123443	6.1	155
tt0123553	6.1	154
tt0123556	3.9	16
tt0123570	6.2	76
tt0123692	5.4	45
tt0123740	4.6	200
tt0123745	3.7	13
tt0123792	6.0	14
tt0123798	5.2	49
tt0123805	7.7	41
tt0123806	7.0	34
tt0123807	6.0	25
tt0123814	6.0	91
tt0123816	6.3	4977
tt0123843	4.6	59
tt0123858	7.1	14
tt0123913	4.2	11
tt0123915	3.4	672
tt0123923	6.4	799
tt0123963	5.0	60
tt0123967	3.2	31
tt0124006	4.4	176
tt0124046	7.2	606
tt0124057	5.4	97
tt0124088	3.8	18
tt0124147	7.0	226
tt0124153	4.6	44
tt0124179	5.5	8796
tt0124191	7.1	36
tt0124211	5.7	155
tt0124236	7.4	31
tt0124269	5.6	42
tt0124272	6.0	1811
tt0124295	7.1	8104
tt0124307	3.5	722
tt0124336	6.0	125
tt0124351	6.2	83
tt0124352	4.4	274
tt0124492	7.7	47
tt0124506	6.2	164
tt0124731	5.6	145
tt0124800	5.2	103
tt0124813	5.0	29
tt0124833	5.5	33
tt0124853	4.2	21
tt0124899	5.0	611
tt0124904	5.3	31
tt0124927	5.4	17
tt0124948	6.4	55
tt0124966	2.8	6
tt0124993	7.8	719
tt0125029	5.4	77
tt0125078	4.1	107
tt0125115	8.5	16
tt0125119	7.1	18
tt0125126	6.9	145
tt0125174	6.1	51
tt0125193	5.7	54
tt0125200	4.0	138
tt0125242	5.2	44
tt0125243	5.5	9
tt0125257	5.5	34
tt0125265	4.6	9
tt0125269	6.1	151
tt0125286	5.3	55
tt0125363	4.6	15
tt0125431	5.9	191
tt0125480	6.6	85
tt0125490	7.3	240
tt0125535	6.1	19
tt0125537	7.4	506
tt0125565	8.4	25
tt0125587	4.5	15
tt0125592	8.9	11
tt0125604	5.3	179
tt0125660	5.9	37
tt0125680	6.7	154
tt0125695	6.3	69
tt0125710	6.9	83
tt0125765	4.5	36
tt0125831	4.4	115
tt0125837	5.1	114
tt0125838	5.8	185
tt0125849	4.9	35
tt0125865	5.6	129
tt0125911	3.0	80
tt0125931	7.0	24
tt0125940	6.0	7
tt0125971	6.4	9535
tt0125977	4.9	15
tt0126026	7.3	19
tt0126085	6.5	38
tt0126086	4.2	242
tt0126098	5.6	167
tt0126110	5.4	58
tt0126115	7.4	12
tt0126131	7.5	22
tt0126133	7.7	29
tt0126139	5.4	57
tt0126174	7.7	22
tt0126175	4.1	331
tt0126205	5.0	127
tt0126233	5.8	45
tt0126252	3.7	85
tt0126261	6.1	2587
tt0126281	5.6	9
tt0126288	6.1	42
tt0126309	4.9	42
tt0126333	6.4	97
tt0126355	4.4	12
tt0126359	5.1	17
tt0126386	6.6	272
tt0126387	4.5	684
tt0126439	7.7	869
tt0126450	6.4	42
tt0126460	5.7	14
tt0126469	6.3	78
tt0126478	4.6	130
tt0126496	5.8	39
tt0126544	7.6	507
tt0126583	5.8	134
tt0126675	5.8	6
tt0126735	6.4	601
tt0126745	7.2	631
tt0126771	5.6	942
tt0126773	8.0	14
tt0126804	5.6	130
tt0126839	6.7	1060
tt0126856	5.4	174
tt0126864	5.3	37
tt0126956	6.1	45
tt0126988	5.2	54
tt0126998	6.8	48
tt0127009	4.4	6
tt0127023	6.0	227
tt0127046	3.9	42
tt0127078	4.2	15
tt0127081	4.5	95
tt0127170	6.4	78
tt0127302	6.1	500
tt0127305	4.6	66
tt0127322	5.9	2432
tt0127353	6.3	232
tt0127354	5.4	3192
tt0127373	6.2	135
tt0127374	6.7	173
tt0127378	5.3	482
tt0127402	6.9	841
tt0127403	7.3	374
tt0127462	9.0	14
tt0127471	7.0	3376
tt0127520	6.4	163
tt0127594	5.9	88
tt0127618	5.2	7
tt0127656	4.7	22
tt0127673	7.6	8
tt0127686	6.5	6
tt0127702	5.3	553
tt0127703	5.5	51
tt0127731	7.3	116
tt0127738	7.3	51
tt0127753	8.0	14
tt0127773	5.5	9
tt0127801	6.1	149
tt0127851	4.4	216
tt0127864	5.2	104
tt0127874	3.7	10
tt0127905	6.2	22
tt0127953	6.2	790
tt0128001	7.7	101
tt0128006	7.6	12
tt0128048	5.7	47
tt0128086	6.1	286
tt0128125	6.4	14
tt0128133	7.2	3673
tt0128158	4.9	108
tt0128212	6.9	18
tt0128224	2.5	900
tt0128265	6.9	109
tt0128269	7.6	7
tt0128285	5.1	204
tt0128292	7.3	1834
tt0128331	5.6	75
tt0128337	6.0	24
tt0128348	6.4	26
tt0128352	4.7	34
tt0128372	6.2	214
tt0128409	4.0	54
tt0128421	7.2	40
tt0128442	7.3	163852
tt0128519	4.4	7
tt0128550	5.4	97
tt0128640	4.5	75
tt0128651	5.8	41
tt0128674	4.3	31
tt0128685	6.3	300
tt0128702	4.0	136
tt0128716	5.5	37
tt0128758	4.5	9
tt0128759	6.7	97
tt0128795	5.1	95
tt0128808	6.5	74
tt0128816	4.7	22
tt0128877	7.4	22
tt0128890	7.1	4237
tt0128933	4.6	459
tt0129058	7.8	575
tt0129148	3.9	112
tt0129149	6.8	20
tt0129161	5.7	535
tt0129196	6.5	273
tt0129200	7.7	10
tt0129219	4.6	14
tt0129233	7.0	7
tt0129238	6.8	573
tt0129277	6.1	378
tt0129294	6.6	10
tt0129359	6.1	926
tt0129360	3.0	231
tt0129396	9.0	39
tt0129430	7.1	13
tt0129454	6.8	295
tt0129475	6.2	18
tt0129634	6.2	754
tt0129652	5.4	64
tt0129665	5.0	8
tt0129686	8.1	6300
tt0129712	8.4	2666
tt0129715	6.2	17
tt0129723	7.0	437
tt0129756	7.3	92
tt0129768	7.1	26
tt0129787	6.7	15
tt0129822	8.9	18
tt0129892	7.1	189
tt0129900	5.0	64
tt0129909	6.3	30
tt0129932	6.6	20
tt0129968	2.6	32
tt0129972	6.8	15
tt0129977	5.8	17
tt0130002	6.6	19
tt0130004	6.7	21
tt0130040	3.0	439
tt0130060	7.0	16
tt0130073	3.4	81
tt0130092	7.5	13
tt0130160	7.5	11
tt0130170	6.6	29
tt0130176	4.3	10
tt0130195	7.5	665
tt0130242	5.2	32
tt0130272	6.0	25
tt0130281	8.0	22
tt0130295	6.2	8
tt0130392	7.3	104
tt0130396	7.8	100
tt0130423	5.7	490
tt0130435	5.0	9
tt0130486	5.7	88
tt0130488	4.9	250
tt0130594	5.7	85
tt0130671	6.0	184
tt0130756	4.1	65
tt0130804	4.2	16
tt0130855	6.1	10
tt0130892	5.4	393
tt0130913	5.8	12
tt0130927	3.6	303
tt0130982	5.7	77
tt0131016	7.8	60
tt0131036	5.7	8
tt0131081	7.5	28
tt0131157	7.3	267
tt0131172	8.1	38
tt0131186	6.2	76
tt0131193	5.5	32
tt0131254	7.4	26
tt0131270	4.7	26
tt0131359	4.0	419
tt0131369	6.1	45765
tt0131423	7.9	71
tt0131460	7.3	25
tt0131491	7.8	6
tt0131498	5.9	149
tt0131499	3.3	19
tt0131502	4.7	1673
tt0131529	4.6	22
tt0131543	4.6	213
tt0131554	6.9	45
tt0131602	5.2	10
tt0131631	7.1	87
tt0131636	8.3	6229
tt0131655	6.5	18
tt0131660	7.0	33
tt0131663	6.0	58
tt0131670	6.8	24
tt0131676	7.7	97
tt0131769	2.4	11
tt0131797	8.4	61
tt0131807	5.6	10
tt0131868	5.2	16
tt0131933	5.1	14
tt0132078	6.0	242
tt0132113	6.4	13
tt0132198	7.2	21
tt0132224	6.8	57
tt0132242	6.4	118
tt0132248	4.9	254
tt0132322	3.8	440
tt0132354	4.8	63
tt0132367	5.6	320
tt0132379	6.4	865
tt0132464	7.5	180
tt0132489	7.2	25
tt0132597	6.9	149
tt0132887	5.8	39
tt0132907	5.6	617
tt0132925	7.0	7
tt0132933	3.7	596
tt0132939	4.8	193
tt0132987	8.8	33
tt0132998	7.6	302
tt0133002	5.8	7
tt0133009	6.9	58
tt0133046	5.3	22141
tt0133078	2.7	14
tt0133135	5.7	83
tt0133150	5.5	43
tt0133157	8.9	657
tt0133175	4.9	16
tt0133184	4.1	19
tt0133202	6.6	114
tt0133225	5.9	67
tt0133231	6.9	220
tt0133238	8.9	13
tt0133267	6.1	56
tt0133298	6.3	12
tt0133303	6.9	903
tt0133322	8.1	10
tt0133363	7.6	20516
tt0133385	6.0	46699
tt0133386	2.4	12
tt0133432	6.0	11
tt0133443	6.1	15
tt0133496	6.9	10
tt0133519	6.3	27
tt0133689	6.8	655
tt0133789	7.3	19
tt0133819	5.9	17
tt0133829	5.8	19
tt0133847	6.0	7
tt0133848	6.7	140
tt0133889	5.3	44
tt0133898	7.5	20
tt0133905	5.4	46
tt0133908	5.4	61
tt0133977	8.0	6
tt0134026	8.0	35
tt0134027	6.4	248
tt0134037	7.0	16
tt0134040	6.7	68
tt0134065	4.8	31
tt0134149	1.5	186
tt0134169	6.9	202
tt0134198	5.4	149
tt0134215	4.4	25
tt0134268	8.2	16
tt0134305	5.4	9
tt0134337	4.8	20
tt0134495	6.7	158
tt0134565	5.6	13
tt0134574	6.3	136
tt0134607	2.6	10
tt0134658	4.8	21
tt0134757	7.2	29
tt0134773	5.8	41
tt0134796	6.9	16
tt0134828	6.2	56
tt0134830	6.3	50
tt0134885	7.2	44
tt0134898	6.7	75
tt0134913	6.6	49
tt0134943	7.0	8
tt0134951	8.1	1032
tt0134962	5.0	55
tt0134968	8.0	68
tt0134983	4.9	20254
tt0135013	6.7	40
tt0135018	5.2	89
tt0135031	6.9	212
tt0135068	7.6	38
tt0135078	7.1	51
tt0135081	7.2	95
tt0135092	5.6	25
tt0135096	9.0	2137
tt0135101	6.1	18
tt0135114	7.5	3653
tt0135115	7.8	64
tt0135120	4.6	16
tt0135244	4.1	12
tt0135247	6.4	12
tt0135271	4.2	14
tt0135412	6.0	244
tt0135414	6.3	38
tt0135418	5.1	23
tt0135432	7.0	71
tt0135573	7.5	700
tt0135582	5.3	18
tt0135583	5.6	25
tt0135599	4.6	43
tt0135620	4.8	10
tt0135666	4.7	289
tt0135679	7.1	142
tt0135682	3.2	6
tt0135714	6.8	58
tt0135734	7.3	42
tt0135737	7.8	34
tt0135752	5.4	12
tt0135876	6.1	104
tt0135911	4.5	46
tt0135918	5.2	26
tt0135951	4.9	107
tt0136012	6.4	11
tt0136025	3.2	13
tt0136139	5.3	124
tt0136165	5.1	11
tt0136181	6.1	11
tt0136185	3.5	23
tt0136223	3.7	18
tt0136247	7.6	12
tt0136263	5.7	89
tt0136269	4.8	9
tt0136289	6.9	78
tt0136360	6.8	12
tt0136436	4.1	563
tt0136443	5.1	11
tt0136461	7.1	331
tt0136465	4.8	658
tt0136475	5.0	11
tt0136491	8.3	668
tt0136517	3.5	133
tt0136554	5.6	30
tt0136558	6.0	6
tt0136582	4.6	12
tt0136618	6.1	89
tt0136620	7.4	14
tt0136664	7.7	13
tt0136683	2.7	242
tt0136691	6.8	157
tt0136708	7.0	66
tt0136743	7.1	73
tt0136780	6.2	542
tt0136797	4.4	15
tt0136827	4.3	30
tt0136866	6.0	146
tt0136867	6.4	34
tt0136928	5.6	66
tt0136982	6.8	142
tt0136990	8.1	86
tt0136997	6.5	786
tt0137033	5.5	142
tt0137058	7.7	45
tt0137061	7.4	39
tt0137071	6.4	38
tt0137146	5.9	429
tt0137217	6.2	18
tt0137257	7.1	43
tt0137314	6.5	187
tt0137317	7.1	22
tt0137389	6.3	48
tt0137418	5.8	76
tt0137471	7.0	60
tt0137546	6.3	264
tt0137548	6.8	11
tt0137652	5.4	18
tt0137704	5.8	56
tt0137740	5.3	93
tt0137817	6.3	94
tt0137835	5.7	96
tt0137839	4.4	106
tt0137847	5.5	31
tt0137873	3.8	47
tt0137878	2.9	10
tt0137879	7.2	6
tt0137922	7.4	26
tt0137961	4.3	241
tt0137968	6.5	12
tt0138020	9.1	171
tt0138068	7.1	1257
tt0138089	3.8	936
tt0138165	3.4	210
tt0138200	6.9	7
tt0138227	6.8	61
tt0138228	6.2	1544
tt0138238	7.1	18
tt0138252	8.9	57
tt0138261	5.8	34
tt0138264	5.5	11
tt0138270	6.9	149
tt0138274	7.4	103
tt0138304	5.4	58211
tt0138351	4.4	28
tt0138355	6.2	542
tt0138372	6.9	33
tt0138422	9.4	17
tt0138436	7.2	24
tt0138438	5.4	54
tt0138525	7.4	18
tt0138535	5.7	35
tt0138565	6.1	78
tt0138679	4.9	43
tt0138682	4.9	66
tt0138730	5.2	17
tt0138734	5.8	62
tt0138798	4.9	85
tt0138801	4.1	19
tt0138815	6.3	59
tt0138818	6.5	113
tt0138848	5.3	38
tt0138868	8.5	42
tt0138972	6.1	715
tt0138974	8.9	20
tt0138982	6.8	41
tt0139008	5.4	150
tt0139022	3.4	10
tt0139117	6.4	78
tt0139152	5.9	36
tt0139165	7.6	26
tt0139214	5.0	7
tt0139216	6.4	793
tt0139227	6.0	106
tt0139242	4.8	33
tt0139257	5.6	8
tt0139267	5.1	23
tt0139289	4.8	12
tt0139306	5.6	6
tt0139357	8.0	21
tt0139418	4.6	156
tt0139432	5.5	101
tt0139459	6.4	82
tt0139492	6.8	11
tt0139498	5.9	147
tt0139504	4.9	15
tt0139523	5.2	36
tt0139531	7.6	116
tt0139546	4.3	48
tt0139552	4.4	18
tt0139558	6.3	81
tt0139564	6.8	2424
tt0139583	7.4	30
tt0139606	5.2	640
tt0139608	6.5	14
tt0139611	5.5	8
tt0139615	7.0	2511
tt0139629	5.3	18
tt0139631	3.8	101
tt0139636	5.5	51
tt0139637	5.0	18
tt0139641	6.2	232
tt0139664	8.3	9
tt0139674	4.4	41
tt0139677	4.9	49
tt0139683	5.4	246
tt0139691	6.2	119
tt0139715	5.2	7
tt0139718	5.1	78
tt0139748	5.9	122
tt0139759	8.2	184
tt0139763	6.3	32
tt0139788	8.4	70
tt0139860	4.9	10
tt0139882	6.4	111
tt0139921	6.8	54
tt0140005	5.6	8
tt0140060	6.4	20
tt0140070	5.7	15
tt0140071	5.4	18
tt0140214	7.0	27
tt0140300	6.9	21
tt0140325	3.7	35
tt0140332	6.7	162
tt0140354	3.9	19
tt0140366	5.0	10
tt0140367	5.9	145
tt0140368	7.1	43
tt0140371	6.4	12
tt0140377	8.5	5388
